sport,dur,pkts_fwd,pkts_bwd,bytes_fwd,bytes_bwd,pktlen_fwd_mean,pktlen_fwd_std,pktlen_bwd_mean,pktlen_bwd_std,iat_fwd_mean,iat_fwd_std,pps,payload_entropy_fwd,iat_cv_fwd,small_pkt_ratio_fwd,small_pkt_ratio_bwd,ttl_fwd_first,label
60904,0.0033729076385498047,1,1,94,254,94.0,0.0,254.0,0.0,0.0,0.0,592.96020357673,0.0,0.0,1.0,0.0,64,1
42915,0.0022079944610595703,1,1,125,209,125.0,0.0,209.0,0.0,0.0,0.0,905.7993737177411,0.0,0.0,0.0,0.0,64,1
34235,0.0024759769439697266,1,1,94,202,94.0,0.0,202.0,0.0,0.0,0.0,807.7619643716899,0.0,0.0,1.0,0.0,64,1
39099,0.001438140869140625,1,1,94,254,94.0,0.0,254.0,0.0,0.0,0.0,1390.684350132626,0.0,0.0,1.0,0.0,64,1
48587,0.00144195556640625,1,1,125,209,125.0,0.0,209.0,0.0,0.0,0.0,1387.005291005291,0.0,0.0,0.0,0.0,64,1
41008,0.0009670257568359375,1,1,94,202,94.0,0.0,202.0,0.0,0.0,0.0,2000.0,0.0,0.0,1.0,0.0,64,1
41593,0.002174854278564453,1,1,79,147,79.0,0.0,147.0,0.0,0.0,0.0,919.6018417013813,0.0,0.0,1.0,0.0,64,1
46953,0.0014858245849609375,1,1,79,95,79.0,0.0,95.0,0.0,0.0,0.0,1346.0539152759948,0.0,0.0,1.0,1.0,64,1
35369,0.0019729137420654297,1,1,94,254,94.0,0.0,254.0,0.0,0.0,0.0,1013.7290634441088,0.0,0.0,1.0,0.0,64,1
47179,0.002732992172241211,1,1,125,209,125.0,0.0,209.0,0.0,0.0,0.0,731.7986565471517,0.0,0.0,0.0,0.0,64,1
40239,0.0023109912872314453,1,1,94,202,94.0,0.0,202.0,0.0,0.0,0.0,865.4294851955019,0.0,0.0,1.0,0.0,64,1
49297,0.0019421577453613281,1,1,94,254,94.0,0.0,254.0,0.0,0.0,0.0,1029.782469923889,0.0,0.0,1.0,0.0,64,1
46328,0.0016472339630126953,1,1,125,209,125.0,0.0,209.0,0.0,0.0,0.0,1214.1566073237805,0.0,0.0,0.0,0.0,64,1
54973,0.0017321109771728516,1,1,94,202,94.0,0.0,202.0,0.0,0.0,0.0,1154.6604267033724,0.0,0.0,1.0,0.0,64,1
