sport,dur,pkts_fwd,pkts_bwd,bytes_fwd,bytes_bwd,pktlen_fwd_mean,pktlen_fwd_std,pktlen_bwd_mean,pktlen_bwd_std,iat_fwd_mean,iat_fwd_std,pps,payload_entropy_fwd,iat_cv_fwd,small_pkt_ratio_fwd,small_pkt_ratio_bwd,ttl_fwd_first,label
20845,0.0022711753845214844,2,2,142,528,71.0,0.0,264.0,0.0,0.00015115737915039062,0.0,1761.2026034012176,0.0,0.0,1.0,0.0,64,1
20845,0.0009479522705078125,2,2,142,528,71.0,0.0,264.0,0.0,8.606910705566406e-05,0.0,4000.0,0.0,0.0,1.0,0.0,64,1
0,94.55317497253418,5,0,1565,0,313.0,56.04462507680822,0.0,0.0,23.638293743133545,27.632751831738062,0.05288029726608758,4.655942583334915,1.168982504913868,0.0,0.0,64,1
40856,0.0009021759033203125,1,1,78,94,78.0,0.0,94.0,0.0,0.0,0.0,2000.0,0.0,0.0,1.0,1.0,64,1
30293,0.0015559196472167969,2,2,142,528,71.0,0.0,264.0,0.0,0.00015211105346679688,0.0,2570.8268464603125,0.0,0.0,1.0,0.0,64,1
30293,0.0016970634460449219,2,2,142,528,71.0,0.0,264.0,0.0,8.821487426757812e-05,0.0,2357.012644001124,0.0,0.0,1.0,0.0,64,1
0,93.03653001785278,4,0,1195,0,298.75,53.23767462990847,0.0,0.0,31.012176672617596,27.265711601480188,0.04299386487471577,4.445354129522241,0.8791937402302569,0.0,0.0,64,1
2398,0.006083011627197266,1,1,73,213,73.0,0.0,213.0,0.0,0.0,0.0,328.7845104648428,0.0,0.0,1.0,0.0,64,1
37012,0.01324009895324707,1,1,82,146,82.0,0.0,146.0,0.0,0.0,0.0,151.05627284677578,0.0,0.0,1.0,0.0,64,1
26834,0.0023200511932373047,1,1,82,137,82.0,0.0,137.0,0.0,0.0,0.0,862.0499434796013,0.0,0.0,1.0,0.0,64,1
7329,0.022161006927490234,1,1,82,146,82.0,0.0,146.0,0.0,0.0,0.0,90.24860677783755,0.0,0.0,1.0,0.0,64,1
8719,0.002454996109008789,1,1,82,137,82.0,0.0,137.0,0.0,0.0,0.0,814.6652423035836,0.0,0.0,1.0,0.0,64,1
33427,0.008461952209472656,1,1,82,146,82.0,0.0,146.0,0.0,0.0,0.0,236.3520793418235,0.0,0.0,1.0,0.0,64,1
19792,0.09491705894470215,1,1,82,194,82.0,0.0,194.0,0.0,0.0,0.0,21.071027929396575,0.0,0.0,1.0,0.0,64,1
57295,0.0054590702056884766,1,1,82,146,82.0,0.0,146.0,0.0,0.0,0.0,366.3627549460628,0.0,0.0,1.0,0.0,64,1
13052,0.002466917037963867,1,1,82,137,82.0,0.0,137.0,0.0,0.0,0.0,810.728520344061,0.0,0.0,1.0,0.0,64,1
9013,0.004971981048583984,1,1,71,374,71.0,0.0,374.0,0.0,0.0,0.0,402.2541478852978,0.0,0.0,1.0,0.0,64,1
27610,0.005928993225097656,1,1,71,358,71.0,0.0,358.0,0.0,0.0,0.0,337.32539810197846,0.0,0.0,1.0,0.0,64,1
35651,0.002828836441040039,2,2,158,540,79.0,0.0,270.0,0.0,0.0001609325408935547,0.0,1414.0089338390223,0.0,0.0,1.0,0.0,64,1
35651,0.0022208690643310547,2,2,158,540,79.0,0.0,270.0,0.0,8.678436279296875e-05,0.0,1801.0967257112184,0.0,0.0,1.0,0.0,64,1
33829,0.0024309158325195312,1,1,79,224,79.0,0.0,224.0,0.0,0.0,0.0,822.7351902706944,0.0,0.0,1.0,0.0,64,1
16413,0.0021288394927978516,1,1,71,264,71.0,0.0,264.0,0.0,0.0,0.0,939.4790010079516,0.0,0.0,1.0,0.0,64,1
64382,0.0015110969543457031,1,1,71,264,71.0,0.0,264.0,0.0,0.0,0.0,1323.5418112969392,0.0,0.0,1.0,0.0,64,1
18022,0.0022211074829101562,1,1,92,140,92.0,0.0,140.0,0.0,0.0,0.0,900.45169600687,0.0,0.0,1.0,0.0,64,1
9533,0.0020399093627929688,1,1,83,211,83.0,0.0,211.0,0.0,0.0,0.0,980.4357176250585,0.0,0.0,1.0,0.0,64,1
4586,0.0014050006866455078,1,1,83,161,83.0,0.0,161.0,0.0,0.0,0.0,1423.4868488036655,0.0,0.0,1.0,0.0,64,1
18951,0.002290010452270508,1,1,71,264,71.0,0.0,264.0,0.0,0.0,0.0,873.3584591358667,0.0,0.0,1.0,0.0,64,1
42448,0.005155086517333984,2,2,146,426,73.0,0.0,213.0,0.0,0.00016498565673828125,0.0,775.9326611784294,0.0,0.0,1.0,0.0,64,1
42448,0.01624894142150879,2,2,146,426,73.0,0.0,213.0,0.0,0.0023949146270751953,0.0,246.16988247032413,0.0,0.0,1.0,0.0,64,1
19627,0.0018630027770996094,2,2,166,684,83.0,0.0,342.0,0.0,0.00016808509826660156,0.0,2147.0714102892243,0.0,0.0,1.0,0.0,64,1
19627,0.0019009113311767578,2,2,166,684,83.0,0.0,342.0,0.0,8.988380432128906e-05,0.0,2104.2538567665874,0.0,0.0,1.0,0.0,64,1
7855,0.0014939308166503906,1,1,83,342,83.0,0.0,342.0,0.0,0.0,0.0,1338.750079795723,0.0,0.0,1.0,0.0,64,1
