sport,dur,pkts_fwd,pkts_bwd,bytes_fwd,bytes_bwd,pktlen_fwd_mean,pktlen_fwd_std,pktlen_bwd_mean,pktlen_bwd_std,iat_fwd_mean,iat_fwd_std,pps,payload_entropy_fwd,iat_cv_fwd,small_pkt_ratio_fwd,small_pkt_ratio_bwd,ttl_fwd_first,label
54171,0.0015268325805664062,2,2,142,528,71.0,0.0,264.0,0.0,0.0001499652862548828,0.0,2619.8026233603996,0.0,0.0,1.0,0.0,64,1
54171,0.0025250911712646484,2,2,142,528,71.0,0.0,264.0,0.0,8.606910705566406e-05,0.0,1584.101218015296,0.0,0.0,1.0,0.0,64,1
62320,0.001425027847290039,1,1,79,270,79.0,0.0,270.0,0.0,0.0,0.0,1403.481345156433,0.0,0.0,1.0,0.0,64,1
1610,0.0024938583374023438,1,1,79,224,79.0,0.0,224.0,0.0,0.0,0.0,801.97017208413,0.0,0.0,1.0,0.0,64,1
41248,0.0009410381317138672,1,1,78,94,78.0,0.0,94.0,0.0,0.0,0.0,2000.0,0.0,0.0,1.0,1.0,64,1
64099,0.10951900482177734,1,1,82,146,82.0,0.0,146.0,0.0,0.0,0.0,18.26167068678759,0.0,0.0,1.0,0.0,64,1
59205,0.2637300491333008,1,1,82,137,82.0,0.0,137.0,0.0,0.0,0.0,7.583512028957731,0.0,0.0,1.0,0.0,64,1
1110,0.043061017990112305,2,2,164,274,82.0,0.0,137.0,0.0,0.00014400482177734375,0.0,92.89144072066486,0.0,0.0,1.0,0.0,64,1
1110,0.13942599296569824,2,2,164,274,82.0,0.0,137.0,0.0,8.487701416015625e-05,0.0,28.689055138980326,0.0,0.0,1.0,0.0,64,1
0,33.25005102157593,3,0,498,0,166.0,1.7320508075688772,0.0,0.0,16.625025510787964,23.335718052255473,0.090225425460349,0.0,1.4036500597916646,0.0,0.0,64,1
19170,0.038314104080200195,1,1,82,146,82.0,0.0,146.0,0.0,0.0,0.0,52.20009831923883,0.0,0.0,1.0,0.0,64,1
32731,0.0025060176849365234,1,1,82,137,82.0,0.0,137.0,0.0,0.0,0.0,798.0789648939207,0.0,0.0,1.0,0.0,64,1
0,33.22586917877197,4,0,666,0,166.5,1.7320508075688772,0.0,0.0,11.075289726257324,19.104997060949252,0.12038812223325078,0.0,1.7250110410795916,0.0,0.0,64,1
58775,0.017091035842895508,1,1,82,146,82.0,0.0,146.0,0.0,0.0,0.0,117.02040873264978,0.0,0.0,1.0,0.0,64,1
37211,0.00951385498046875,1,1,82,194,82.0,0.0,194.0,0.0,0.0,0.0,210.2197273456295,0.0,0.0,1.0,0.0,64,1
19231,0.04558920860290527,1,1,82,146,82.0,0.0,146.0,0.0,0.0,0.0,43.87003111680569,0.0,0.0,1.0,0.0,64,1
47752,0.002438783645629883,1,1,82,137,82.0,0.0,137.0,0.0,0.0,0.0,820.0809463290644,0.0,0.0,1.0,0.0,64,1
35966,0.0017049312591552734,1,1,71,264,71.0,0.0,264.0,0.0,0.0,0.0,1173.0678226821424,0.0,0.0,1.0,0.0,64,1
6593,0.005085945129394531,1,1,73,213,73.0,0.0,213.0,0.0,0.0,0.0,393.240577536096,0.0,0.0,1.0,0.0,64,1
5444,0.006055116653442383,1,1,71,374,71.0,0.0,374.0,0.0,0.0,0.0,330.2991691932118,0.0,0.0,1.0,0.0,64,1
58484,0.002714872360229492,1,1,71,374,71.0,0.0,374.0,0.0,0.0,0.0,736.6828839905155,0.0,0.0,1.0,0.0,64,1
45947,0.0033638477325439453,2,2,184,280,92.0,0.0,140.0,0.0,0.0001659393310546875,0.0,1189.1144659437239,0.0,0.0,1.0,0.0,64,1
45947,0.002171039581298828,2,2,184,280,92.0,0.0,140.0,0.0,8.296966552734375e-05,0.0,1842.4353173731606,0.0,0.0,1.0,0.0,64,1
23233,0.0021979808807373047,1,1,83,211,83.0,0.0,211.0,0.0,0.0,0.0,909.9260223451568,0.0,0.0,1.0,0.0,64,1
44287,0.0010218620300292969,1,1,83,161,83.0,0.0,161.0,0.0,0.0,0.0,1957.2113859076062,0.0,0.0,1.0,0.0,64,1
59392,0.006456851959228516,1,1,73,213,73.0,0.0,213.0,0.0,0.0,0.0,309.7484676168673,0.0,0.0,1.0,0.0,64,1
