sport,dur,pkts_fwd,pkts_bwd,bytes_fwd,bytes_bwd,pktlen_fwd_mean,pktlen_fwd_std,pktlen_bwd_mean,pktlen_bwd_std,iat_fwd_mean,iat_fwd_std,pps,payload_entropy_fwd,iat_cv_fwd,small_pkt_ratio_fwd,small_pkt_ratio_bwd,ttl_fwd_first,label
38443,0.01404881477355957,1,1,74,138,74.0,0.0,138.0,0.0,0.0,0.0,142.36076368264744,0.0,0.0,1.0,0.0,64,1
41562,0.0027289390563964844,1,1,74,138,74.0,0.0,138.0,0.0,0.0,0.0,732.8855495369561,0.0,0.0,1.0,0.0,64,1
51127,0.1498260498046875,1,1,74,138,74.0,0.0,138.0,0.0,0.0,0.0,13.34881352479886,0.0,0.0,1.0,0.0,64,1
60882,0.0020940303802490234,1,1,74,138,74.0,0.0,138.0,0.0,0.0,0.0,955.0959808721393,0.0,0.0,1.0,0.0,64,1
39626,0.0032701492309570312,1,1,74,138,74.0,0.0,138.0,0.0,0.0,0.0,611.5928842228055,0.0,0.0,1.0,0.0,64,1
39053,0.0032410621643066406,1,1,74,138,74.0,0.0,138.0,0.0,0.0,0.0,617.0816536707371,0.0,0.0,1.0,0.0,64,1
56098,0.002471923828125,1,1,74,138,74.0,0.0,138.0,0.0,0.0,0.0,809.0864197530864,0.0,0.0,1.0,0.0,64,1
54068,0.0025827884674072266,1,1,74,138,74.0,0.0,138.0,0.0,0.0,0.0,774.3568725191544,0.0,0.0,1.0,0.0,64,1
46550,0.0067098140716552734,1,1,77,125,77.0,0.0,125.0,0.0,0.0,0.0,298.07085243222116,0.0,0.0,1.0,0.0,64,1
