sport,dur,pkts_fwd,pkts_bwd,bytes_fwd,bytes_bwd,pktlen_fwd_mean,pktlen_fwd_std,pktlen_bwd_mean,pktlen_bwd_std,iat_fwd_mean,iat_fwd_std,pps,payload_entropy_fwd,iat_cv_fwd,small_pkt_ratio_fwd,small_pkt_ratio_bwd,ttl_fwd_first,label
57348,0.0030698776245117188,1,1,74,138,74.0,0.0,138.0,0.0,0.0,0.0,651.4917676296986,0.0,0.0,1.0,0.0,64,1
43311,0.003406047821044922,1,1,74,138,74.0,0.0,138.0,0.0,0.0,0.0,587.1908161836764,0.0,0.0,1.0,0.0,64,1
48275,0.0020771026611328125,1,1,74,138,74.0,0.0,138.0,0.0,0.0,0.0,962.8797061524334,0.0,0.0,1.0,0.0,64,1
54628,0.013612031936645508,1,1,74,138,74.0,0.0,138.0,0.0,0.0,0.0,146.92883540889426,0.0,0.0,1.0,0.0,64,1
38317,0.002671957015991211,1,1,74,138,74.0,0.0,138.0,0.0,0.0,0.0,748.5150352458285,0.0,0.0,1.0,0.0,64,1
40132,0.0020570755004882812,1,1,74,138,74.0,0.0,138.0,0.0,0.0,0.0,972.254056560037,0.0,0.0,1.0,0.0,64,1
55670,0.003281116485595703,1,1,74,138,74.0,0.0,138.0,0.0,0.0,0.0,609.5486121203313,0.0,0.0,1.0,0.0,64,1
56682,0.017869234085083008,1,1,74,138,74.0,0.0,138.0,0.0,0.0,0.0,111.92421513295707,0.0,0.0,1.0,0.0,64,1
40949,0.005507946014404297,1,1,77,125,77.0,0.0,125.0,0.0,0.0,0.0,363.1117652151329,0.0,0.0,1.0,0.0,64,1
53338,0.002629995346069336,1,1,74,138,74.0,0.0,138.0,0.0,0.0,0.0,760.4576194361346,0.0,0.0,1.0,0.0,64,1
58290,0.0025119781494140625,1,1,74,138,74.0,0.0,138.0,0.0,0.0,0.0,796.1852695520122,0.0,0.0,1.0,0.0,64,1
40610,0.003720998764038086,1,1,74,138,74.0,0.0,138.0,0.0,0.0,0.0,537.4901005958865,0.0,0.0,1.0,0.0,64,1
42950,0.004580020904541016,1,1,74,138,74.0,0.0,138.0,0.0,0.0,0.0,436.67922956793336,0.0,0.0,1.0,0.0,64,1
33697,0.0019421577453613281,1,1,74,138,74.0,0.0,138.0,0.0,0.0,0.0,1029.782469923889,0.0,0.0,1.0,0.0,64,1
46528,0.0024919509887695312,1,1,74,138,74.0,0.0,138.0,0.0,0.0,0.0,802.584003061615,0.0,0.0,1.0,0.0,64,1
50845,0.002850055694580078,1,1,74,138,74.0,0.0,138.0,0.0,0.0,0.0,701.7406725782165,0.0,0.0,1.0,0.0,64,1
44664,0.04317593574523926,1,1,74,138,74.0,0.0,138.0,0.0,0.0,0.0,46.32209969463204,0.0,0.0,1.0,0.0,64,1
41053,0.00201416015625,1,1,77,125,77.0,0.0,125.0,0.0,0.0,0.0,992.969696969697,0.0,0.0,1.0,0.0,64,1
