sport,dur,pkts_fwd,pkts_bwd,bytes_fwd,bytes_bwd,pktlen_fwd_mean,pktlen_fwd_std,pktlen_bwd_mean,pktlen_bwd_std,iat_fwd_mean,iat_fwd_std,pps,payload_entropy_fwd,iat_cv_fwd,small_pkt_ratio_fwd,small_pkt_ratio_bwd,ttl_fwd_first,label
58507,0.010634183883666992,1,1,89,105,89.0,0.0,105.0,0.0,0.0,0.0,188.0727305338206,0.0,0.0,1.0,0.0,64,0
51421,0.011230945587158203,1,1,89,105,89.0,0.0,105.0,0.0,0.0,0.0,178.0793954061054,0.0,0.0,1.0,0.0,64,0
52309,0.002462148666381836,1,1,89,117,89.0,0.0,117.0,0.0,0.0,0.0,812.2986346470417,0.0,0.0,1.0,0.0,64,0
49300,0.009701967239379883,1,1,89,117,89.0,0.0,117.0,0.0,0.0,0.0,206.14375936893325,0.0,0.0,1.0,0.0,64,0
0,259.6899690628052,16,0,3202,0,200.125,91.15106508794435,0.0,0.0,17.312664604187013,43.957716675453746,0.061611929246795254,3.8463564876577534,2.539049746555057,0.0,0.0,64,0
53230,0.0016498565673828125,1,1,68,84,68.0,0.0,84.0,0.0,0.0,0.0,1212.2265895953758,0.0,0.0,1.0,1.0,64,0
64397,0.0016939640045166016,1,1,68,84,68.0,0.0,84.0,0.0,0.0,0.0,1180.6626319493314,0.0,0.0,1.0,1.0,64,0
61941,0.003156900405883789,1,1,68,96,68.0,0.0,96.0,0.0,0.0,0.0,633.5328147420889,0.0,0.0,1.0,1.0,64,0
55770,0.0013740062713623047,1,1,68,96,68.0,0.0,96.0,0.0,0.0,0.0,1455.5974318931112,0.0,0.0,1.0,1.0,64,0
60682,0.011601924896240234,1,1,79,119,79.0,0.0,119.0,0.0,0.0,0.0,172.38518762073076,0.0,0.0,1.0,0.0,64,0
50615,0.009245157241821289,1,1,79,119,79.0,0.0,119.0,0.0,0.0,0.0,216.32947365706477,0.0,0.0,1.0,0.0,64,0
61318,0.002310037612915039,1,1,79,131,79.0,0.0,131.0,0.0,0.0,0.0,865.7867685003613,0.0,0.0,1.0,0.0,64,0
59559,0.011012792587280273,1,1,79,131,79.0,0.0,131.0,0.0,0.0,0.0,181.60697971466303,0.0,0.0,1.0,0.0,64,0
64436,0.009948015213012695,1,1,92,300,92.0,0.0,300.0,0.0,0.0,0.0,201.0451288196525,0.0,0.0,1.0,0.0,64,0
49331,0.01017618179321289,1,1,92,316,92.0,0.0,316.0,0.0,0.0,0.0,196.53736938287804,0.0,0.0,1.0,0.0,64,0
51366,0.012060165405273438,1,1,92,204,92.0,0.0,204.0,0.0,0.0,0.0,165.83520480784438,0.0,0.0,1.0,0.0,64,0
62242,0.009958982467651367,1,1,92,204,92.0,0.0,204.0,0.0,0.0,0.0,200.8237293816284,0.0,0.0,1.0,0.0,64,0
57886,0.009739875793457031,1,1,76,121,76.0,0.0,121.0,0.0,0.0,0.0,205.34142759228433,0.0,0.0,1.0,0.0,64,0
64897,0.010019063949584961,1,1,76,121,76.0,0.0,121.0,0.0,0.0,0.0,199.61944649358685,0.0,0.0,1.0,0.0,64,0
52253,0.009823799133300781,1,1,76,133,76.0,0.0,133.0,0.0,0.0,0.0,203.58722454130668,0.0,0.0,1.0,0.0,64,0
59279,0.010802984237670898,1,1,76,133,76.0,0.0,133.0,0.0,0.0,0.0,185.13402926441702,0.0,0.0,1.0,0.0,64,0
64408,0.011032819747924805,1,1,90,282,90.0,0.0,282.0,0.0,0.0,0.0,181.277320367369,0.0,0.0,1.0,0.0,64,0
49525,0.00976705551147461,1,1,90,330,90.0,0.0,330.0,0.0,0.0,0.0,204.7700043938876,0.0,0.0,1.0,0.0,64,0
64701,0.009156942367553711,1,1,90,202,90.0,0.0,202.0,0.0,0.0,0.0,218.4135183690473,0.0,0.0,1.0,0.0,64,0
64148,0.012435197830200195,1,1,90,202,90.0,0.0,202.0,0.0,0.0,0.0,160.83379028701805,0.0,0.0,1.0,0.0,64,0
62929,0.013963937759399414,1,1,84,292,84.0,0.0,292.0,0.0,0.0,0.0,143.22607522750943,0.0,0.0,1.0,0.0,64,0
57885,0.009590864181518555,1,1,84,308,84.0,0.0,308.0,0.0,0.0,0.0,208.53178213637608,0.0,0.0,1.0,0.0,64,0
50039,0.01258397102355957,1,1,84,196,84.0,0.0,196.0,0.0,0.0,0.0,158.93234307800157,0.0,0.0,1.0,0.0,64,0
64962,0.009462833404541016,1,1,84,196,84.0,0.0,196.0,0.0,0.0,0.0,211.35318720080625,0.0,0.0,1.0,0.0,64,0
0,297.38118290901184,13,0,2308,0,177.53846153846155,60.28904735330647,0.0,0.0,24.781765242417656,49.50277238673272,0.04371493809000532,3.796466327502818,1.9975482740027497,0.0,0.0,64,0
60002,0.0018768310546875,1,1,75,91,75.0,0.0,91.0,0.0,0.0,0.0,1065.6260162601627,0.0,0.0,1.0,1.0,64,0
51608,0.0030410289764404297,1,1,75,91,75.0,0.0,91.0,0.0,0.0,0.0,657.6721285770286,0.0,0.0,1.0,1.0,64,0
60313,0.011081933975219727,1,1,75,103,75.0,0.0,103.0,0.0,0.0,0.0,180.47391407241668,0.0,0.0,1.0,0.0,64,0
62690,0.002518892288208008,1,1,75,103,75.0,0.0,103.0,0.0,0.0,0.0,793.9998106956933,0.0,0.0,1.0,0.0,64,0
52678,0.009501934051513672,1,1,74,90,74.0,0.0,90.0,0.0,0.0,0.0,210.48346464595775,0.0,0.0,1.0,1.0,64,0
61137,0.009615898132324219,1,1,74,90,74.0,0.0,90.0,0.0,0.0,0.0,207.9888921947833,0.0,0.0,1.0,1.0,64,0
54363,0.009509086608886719,1,1,74,102,74.0,0.0,102.0,0.0,0.0,0.0,210.3251429144519,0.0,0.0,1.0,0.0,64,0
49417,0.014222145080566406,1,1,74,102,74.0,0.0,102.0,0.0,0.0,0.0,140.62576275732582,0.0,0.0,1.0,0.0,64,0
