sport,dur,pkts_fwd,pkts_bwd,bytes_fwd,bytes_bwd,pktlen_fwd_mean,pktlen_fwd_std,pktlen_bwd_mean,pktlen_bwd_std,iat_fwd_mean,iat_fwd_std,pps,payload_entropy_fwd,iat_cv_fwd,small_pkt_ratio_fwd,small_pkt_ratio_bwd,ttl_fwd_first,label
55269,0.0025298595428466797,1,1,76,221,76.0,0.0,221.0,0.0,0.0,0.0,790.5577231175196,0.0,0.0,1.0,0.0,64,1
59108,0.001714944839477539,2,2,142,186,71.0,0.0,93.0,8.48528137423857,0.0001380443572998047,0.0,2332.436535520645,0.0,0.0,1.0,1.0,64,1
45165,0.0024399757385253906,1,1,76,221,76.0,0.0,221.0,0.0,0.0,0.0,819.6802814148915,0.0,0.0,1.0,0.0,64,1
44807,0.028890132904052734,2,2,220,429,110.0,0.0,214.5,12.020815280171307,0.006432056427001953,0.0,138.45557627873967,0.0,0.0,0.0,0.0,64,1
56110,0.013840913772583008,1,1,100,228,100.0,0.0,228.0,0.0,0.0,0.0,144.49913010524864,0.0,0.0,1.0,0.0,64,1
49789,0.0060329437255859375,1,1,100,228,100.0,0.0,228.0,0.0,0.0,0.0,331.513120455264,0.0,0.0,1.0,0.0,64,1
35446,0.005514860153198242,1,1,100,228,100.0,0.0,228.0,0.0,0.0,0.0,362.6565215511651,0.0,0.0,1.0,0.0,64,1
33726,0.006356000900268555,1,1,100,228,100.0,0.0,228.0,0.0,0.0,0.0,314.66326568888553,0.0,0.0,1.0,0.0,64,1
59104,0.0021600723266601562,1,1,100,228,100.0,0.0,228.0,0.0,0.0,0.0,925.8949227373068,0.0,0.0,1.0,0.0,64,1
57156,0.002496957778930664,1,1,100,228,100.0,0.0,228.0,0.0,0.0,0.0,800.974696839492,0.0,0.0,1.0,0.0,64,1
55463,0.003201007843017578,1,1,100,228,100.0,0.0,228.0,0.0,0.0,0.0,624.80321763742,0.0,0.0,1.0,0.0,64,1
56257,0.006324052810668945,1,1,100,228,100.0,0.0,228.0,0.0,0.0,0.0,316.25289349670123,0.0,0.0,1.0,0.0,64,1
51323,0.002396106719970703,2,2,142,186,71.0,0.0,93.0,8.48528137423857,0.0004448890686035156,0.0,1669.3747263681591,0.0,0.0,1.0,1.0,64,1
47100,0.0025458335876464844,1,1,100,228,100.0,0.0,228.0,0.0,0.0,0.0,785.5973028657052,0.0,0.0,1.0,0.0,64,1
42562,0.002858877182006836,1,1,100,228,100.0,0.0,228.0,0.0,0.0,0.0,699.5753481778,0.0,0.0,1.0,0.0,64,1
51942,0.0024261474609375,1,1,100,228,100.0,0.0,228.0,0.0,0.0,0.0,824.3522012578617,0.0,0.0,1.0,0.0,64,1
48289,0.003342151641845703,1,1,100,228,100.0,0.0,228.0,0.0,0.0,0.0,598.4168925667,0.0,0.0,1.0,0.0,64,1
45058,0.002611875534057617,1,1,100,228,100.0,0.0,228.0,0.0,0.0,0.0,765.7332724783204,0.0,0.0,1.0,0.0,64,1
32884,0.002189159393310547,1,1,100,228,100.0,0.0,228.0,0.0,0.0,0.0,913.592681333043,0.0,0.0,1.0,0.0,64,1
58257,0.006846904754638672,1,1,100,228,100.0,0.0,228.0,0.0,0.0,0.0,292.10279267358453,0.0,0.0,1.0,0.0,64,1
46993,0.0010390281677246094,1,1,100,228,100.0,0.0,228.0,0.0,0.0,0.0,1924.8756310234053,0.0,0.0,1.0,0.0,64,1
37115,0.014250040054321289,1,1,100,228,100.0,0.0,228.0,0.0,0.0,0.0,140.35048269169636,0.0,0.0,1.0,0.0,64,1
