sport,dur,pkts_fwd,pkts_bwd,bytes_fwd,bytes_bwd,pktlen_fwd_mean,pktlen_fwd_std,pktlen_bwd_mean,pktlen_bwd_std,iat_fwd_mean,iat_fwd_std,pps,payload_entropy_fwd,iat_cv_fwd,small_pkt_ratio_fwd,small_pkt_ratio_bwd,ttl_fwd_first,label
52096,0.003069162368774414,1,1,94,254,94.0,0.0,254.0,0.0,0.0,0.0,651.6435951215723,0.0,0.0,1.0,0.0,64,1
39906,0.0017781257629394531,1,1,125,209,125.0,0.0,209.0,0.0,0.0,0.0,1124.779833735586,0.0,0.0,0.0,0.0,64,1
50813,0.0025408267974853516,1,1,94,202,94.0,0.0,202.0,0.0,0.0,0.0,787.145350473867,0.0,0.0,1.0,0.0,64,1
48960,0.0021507740020751953,1,1,94,254,94.0,0.0,254.0,0.0,0.0,0.0,929.897794036138,0.0,0.0,1.0,0.0,64,1
55598,0.001641988754272461,1,1,125,209,125.0,0.0,209.0,0.0,0.0,0.0,1218.0351386670538,0.0,0.0,0.0,0.0,64,1
45438,0.002644062042236328,1,1,94,202,94.0,0.0,202.0,0.0,0.0,0.0,756.4119026149684,0.0,0.0,1.0,0.0,64,1
41813,0.001600027084350586,1,1,79,147,79.0,0.0,147.0,0.0,0.0,0.0,1249.9788407092833,0.0,0.0,1.0,0.0,64,1
57039,0.0013589859008789062,1,1,79,95,79.0,0.0,95.0,0.0,0.0,0.0,1471.6856140350876,0.0,0.0,1.0,1.0,64,1
42519,0.0019290447235107422,1,1,94,254,94.0,0.0,254.0,0.0,0.0,0.0,1036.7825979483378,0.0,0.0,1.0,0.0,64,1
40003,0.0019159317016601562,1,1,125,209,125.0,0.0,209.0,0.0,0.0,0.0,1043.8785465405674,0.0,0.0,0.0,0.0,64,1
40915,0.0020880699157714844,1,1,94,202,94.0,0.0,202.0,0.0,0.0,0.0,957.8223338661795,0.0,0.0,1.0,0.0,64,1
46508,0.0014050006866455078,1,1,94,254,94.0,0.0,254.0,0.0,0.0,0.0,1423.4868488036655,0.0,0.0,1.0,0.0,64,1
55030,0.0017712116241455078,1,1,125,209,125.0,0.0,209.0,0.0,0.0,0.0,1129.1705478530084,0.0,0.0,0.0,0.0,64,1
57983,0.0014090538024902344,1,1,94,202,94.0,0.0,202.0,0.0,0.0,0.0,1419.3922165820643,0.0,0.0,1.0,0.0,64,1
