sport,dur,pkts_fwd,pkts_bwd,bytes_fwd,bytes_bwd,pktlen_fwd_mean,pktlen_fwd_std,pktlen_bwd_mean,pktlen_bwd_std,iat_fwd_mean,iat_fwd_std,pps,payload_entropy_fwd,iat_cv_fwd,small_pkt_ratio_fwd,small_pkt_ratio_bwd,ttl_fwd_first,label
55669,0.002489805221557617,1,1,94,254,94.0,0.0,254.0,0.0,0.0,0.0,803.2756870631044,0.0,0.0,1.0,0.0,64,1
49792,0.0014851093292236328,1,1,125,209,125.0,0.0,209.0,0.0,0.0,0.0,1346.7021993899502,0.0,0.0,0.0,0.0,64,1
56791,0.0020830631256103516,1,1,94,202,94.0,0.0,202.0,0.0,0.0,0.0,960.1245278699782,0.0,0.0,1.0,0.0,64,1
51324,0.002198934555053711,1,1,94,254,94.0,0.0,254.0,0.0,0.0,0.0,909.5313889190069,0.0,0.0,1.0,0.0,64,1
55808,0.0031349658966064453,1,1,125,209,125.0,0.0,209.0,0.0,0.0,0.0,637.9654726595178,0.0,0.0,0.0,0.0,64,1
45487,0.0022611618041992188,1,1,94,202,94.0,0.0,202.0,0.0,0.0,0.0,884.501054407423,0.0,0.0,1.0,0.0,64,1
40920,0.0014328956604003906,1,1,79,147,79.0,0.0,147.0,0.0,0.0,0.0,1395.7750415973378,0.0,0.0,1.0,0.0,64,1
60419,0.002067089080810547,1,1,79,95,79.0,0.0,95.0,0.0,0.0,0.0,967.5441753171857,0.0,0.0,1.0,1.0,64,1
54957,0.04396200180053711,1,1,94,254,94.0,0.0,254.0,0.0,0.0,0.0,45.49383372200228,0.0,0.0,1.0,0.0,64,1
52008,0.001405954360961914,1,1,125,209,125.0,0.0,209.0,0.0,0.0,0.0,1422.5212820078007,0.0,0.0,0.0,0.0,64,1
36230,0.0010230541229248047,1,1,94,202,94.0,0.0,202.0,0.0,0.0,0.0,1954.930785364717,0.0,0.0,1.0,0.0,64,1
56999,0.0020668506622314453,1,1,94,254,94.0,0.0,254.0,0.0,0.0,0.0,967.6557849809667,0.0,0.0,1.0,0.0,64,1
58777,0.0009641647338867188,1,1,125,209,125.0,0.0,209.0,0.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,64,1
43041,0.0014190673828125,1,1,94,202,94.0,0.0,202.0,0.0,0.0,0.0,1409.3763440860216,0.0,0.0,1.0,0.0,64,1
