sport,dur,pkts_fwd,pkts_bwd,bytes_fwd,bytes_bwd,pktlen_fwd_mean,pktlen_fwd_std,pktlen_bwd_mean,pktlen_bwd_std,iat_fwd_mean,iat_fwd_std,pps,payload_entropy_fwd,iat_cv_fwd,small_pkt_ratio_fwd,small_pkt_ratio_bwd,ttl_fwd_first,label
34635,0.0013918876647949219,1,1,72,136,72.0,0.0,136.0,0.0,0.0,0.0,1436.8975676601576,0.0,0.0,1.0,0.0,255,1
51642,0.0024480819702148438,1,1,101,229,101.0,0.0,229.0,0.0,0.0,0.0,816.9661082976237,0.0,0.0,0.0,0.0,255,1
33437,0.0022268295288085938,1,1,73,169,73.0,0.0,169.0,0.0,0.0,0.0,898.1379014989293,0.0,0.0,1.0,0.0,255,1
