sport,dur,pkts_fwd,pkts_bwd,bytes_fwd,bytes_bwd,pktlen_fwd_mean,pktlen_fwd_std,pktlen_bwd_mean,pktlen_bwd_std,iat_fwd_mean,iat_fwd_std,pps,payload_entropy_fwd,iat_cv_fwd,small_pkt_ratio_fwd,small_pkt_ratio_bwd,ttl_fwd_first,label
55365,0.006299018859863281,1,1,91,178,91.0,0.0,178.0,0.0,0.0,0.0,317.509765329296,0.0,0.0,1.0,0.0,64,0
53588,0.003206968307495117,1,1,91,249,91.0,0.0,249.0,0.0,0.0,0.0,623.6419597055981,0.0,0.0,1.0,0.0,64,0
47362,0.0032529830932617188,2,2,150,320,75.0,0.0,160.0,18.384776310850235,9.894371032714844e-05,0.0,1229.6405746115508,0.0,0.0,1.0,0.0,64,0
54065,0.006009101867675781,1,1,91,178,91.0,0.0,178.0,0.0,0.0,0.0,332.8284399301698,0.0,0.0,1.0,0.0,64,0
57812,0.0021948814392089844,1,1,91,249,91.0,0.0,249.0,0.0,0.0,0.0,911.2109493808385,0.0,0.0,1.0,0.0,64,0
44763,0.051980018615722656,1,1,74,138,74.0,0.0,138.0,0.0,0.0,0.0,38.47632327309421,0.0,0.0,1.0,0.0,64,0
48962,0.0028448104858398438,1,1,90,248,90.0,0.0,248.0,0.0,0.0,0.0,703.0345289976534,0.0,0.0,1.0,0.0,64,0
46762,0.0027840137481689453,1,1,85,243,85.0,0.0,243.0,0.0,0.0,0.0,718.387257000942,0.0,0.0,1.0,0.0,64,0
54980,0.0018930435180664062,1,1,86,244,86.0,0.0,244.0,0.0,0.0,0.0,1056.4997481108312,0.0,0.0,1.0,0.0,64,0
49200,0.002474069595336914,1,1,85,172,85.0,0.0,172.0,0.0,0.0,0.0,808.3846969258938,0.0,0.0,1.0,0.0,64,0
52872,0.015063047409057617,1,1,86,173,86.0,0.0,173.0,0.0,0.0,0.0,132.7752576014182,0.0,0.0,1.0,0.0,64,0
53107,0.0026199817657470703,1,1,90,177,90.0,0.0,177.0,0.0,0.0,0.0,763.3640913640913,0.0,0.0,1.0,0.0,64,0
47573,0.0024940967559814453,1,1,101,229,101.0,0.0,229.0,0.0,0.0,0.0,801.8935092247395,0.0,0.0,0.0,0.0,64,0
56840,0.0020699501037597656,1,1,86,244,86.0,0.0,244.0,0.0,0.0,0.0,966.206864777701,0.0,0.0,1.0,0.0,64,0
45854,0.0021791458129882812,1,1,86,173,86.0,0.0,173.0,0.0,0.0,0.0,917.7908096280088,0.0,0.0,1.0,0.0,64,0
47210,0.0021820068359375,1,1,88,175,88.0,0.0,175.0,0.0,0.0,0.0,916.5874125874126,0.0,0.0,1.0,0.0,64,0
43295,0.0024819374084472656,1,1,88,246,88.0,0.0,246.0,0.0,0.0,0.0,805.8220941402498,0.0,0.0,1.0,0.0,64,0
45554,0.008505105972290039,1,1,101,229,101.0,0.0,229.0,0.0,0.0,0.0,235.15286070697726,0.0,0.0,0.0,0.0,64,0
46176,0.002718210220336914,1,1,101,229,101.0,0.0,229.0,0.0,0.0,0.0,735.778265064468,0.0,0.0,0.0,0.0,64,0
56079,0.002515077590942383,1,1,87,217,87.0,0.0,217.0,0.0,0.0,0.0,795.204095174898,0.0,0.0,1.0,0.0,64,0
45842,0.001979827880859375,1,1,87,229,87.0,0.0,229.0,0.0,0.0,0.0,1010.1888246628131,0.0,0.0,1.0,0.0,64,0
60149,0.0016169548034667969,1,1,87,217,87.0,0.0,217.0,0.0,0.0,0.0,1236.8929519315836,0.0,0.0,1.0,0.0,64,0
41511,0.002434968948364258,1,1,87,229,87.0,0.0,229.0,0.0,0.0,0.0,821.3657103691373,0.0,0.0,1.0,0.0,64,0
47450,0.007834911346435547,1,1,73,137,73.0,0.0,137.0,0.0,0.0,0.0,255.26772564055747,0.0,0.0,1.0,0.0,64,0
51628,0.007161855697631836,1,1,73,137,73.0,0.0,137.0,0.0,0.0,0.0,279.2572322647225,0.0,0.0,1.0,0.0,64,0
47460,0.009657859802246094,1,1,73,137,73.0,0.0,137.0,0.0,0.0,0.0,207.08521773476843,0.0,0.0,1.0,0.0,64,0
45490,0.002424001693725586,1,1,73,137,73.0,0.0,137.0,0.0,0.0,0.0,825.081931739943,0.0,0.0,1.0,0.0,64,0
60246,0.00978708267211914,1,1,73,137,73.0,0.0,137.0,0.0,0.0,0.0,204.35098660170524,0.0,0.0,1.0,0.0,64,0
49844,0.003290891647338867,1,1,73,137,73.0,0.0,137.0,0.0,0.0,0.0,607.7380279649352,0.0,0.0,1.0,0.0,64,0
51916,0.0032258033752441406,1,1,86,244,86.0,0.0,244.0,0.0,0.0,0.0,620.0005912786401,0.0,0.0,1.0,0.0,64,0
53168,0.0031118392944335938,1,1,86,173,86.0,0.0,173.0,0.0,0.0,0.0,642.7067116150781,0.0,0.0,1.0,0.0,64,0
