sport,dur,pkts_fwd,pkts_bwd,bytes_fwd,bytes_bwd,pktlen_fwd_mean,pktlen_fwd_std,pktlen_bwd_mean,pktlen_bwd_std,iat_fwd_mean,iat_fwd_std,pps,payload_entropy_fwd,iat_cv_fwd,small_pkt_ratio_fwd,small_pkt_ratio_bwd,ttl_fwd_first,label
7955,0.005728960037231445,1,1,72,136,72.0,0.0,136.0,0.0,0.0,0.0,349.1034999375754,0.0,0.0,1.0,0.0,255,1
50460,0.002428770065307617,1,1,101,229,101.0,0.0,229.0,0.0,0.0,0.0,823.4620594875822,0.0,0.0,0.0,0.0,255,1
35796,0.00144195556640625,1,1,73,169,73.0,0.0,169.0,0.0,0.0,0.0,1387.005291005291,0.0,0.0,1.0,0.0,255,1
