sport,dur,pkts_fwd,pkts_bwd,bytes_fwd,bytes_bwd,pktlen_fwd_mean,pktlen_fwd_std,pktlen_bwd_mean,pktlen_bwd_std,iat_fwd_mean,iat_fwd_std,pps,payload_entropy_fwd,iat_cv_fwd,small_pkt_ratio_fwd,small_pkt_ratio_bwd,ttl_fwd_first,label
55729,0.010716915130615234,1,1,79,119,79.0,0.0,119.0,0.0,0.0,0.0,186.6208676307008,0.0,0.0,1.0,0.0,64,1
62885,0.009035825729370117,1,1,79,119,79.0,0.0,119.0,0.0,0.0,0.0,221.3411435657933,0.0,0.0,1.0,0.0,64,1
50696,0.002588033676147461,1,1,79,131,79.0,0.0,131.0,0.0,0.0,0.0,772.7874712114233,0.0,0.0,1.0,0.0,64,1
65449,0.010946989059448242,1,1,79,131,79.0,0.0,131.0,0.0,0.0,0.0,182.69863878906676,0.0,0.0,1.0,0.0,64,1
0,300.8740191459656,22,0,3986,0,181.18181818181816,63.30322820598252,0.0,0.0,14.327334245045979,36.31133222770418,0.07312030484535441,3.8817358616361863,2.534409514474732,0.0,0.0,64,1
54482,0.01087498664855957,1,1,79,271,79.0,0.0,271.0,0.0,0.0,0.0,183.9082717646285,0.0,0.0,1.0,0.0,64,1
52932,0.003216981887817383,1,1,79,271,79.0,0.0,271.0,0.0,0.0,0.0,621.7007337137775,0.0,0.0,1.0,0.0,64,1
51064,0.0025169849395751953,1,1,79,191,79.0,0.0,191.0,0.0,0.0,0.0,794.6014966373023,0.0,0.0,1.0,0.0,64,1
58013,0.01100301742553711,1,1,79,191,79.0,0.0,191.0,0.0,0.0,0.0,181.7683206933911,0.0,0.0,1.0,0.0,64,1
54024,0.010586023330688477,1,1,89,105,89.0,0.0,105.0,0.0,0.0,0.0,188.92835746942637,0.0,0.0,1.0,0.0,64,1
62114,0.010303974151611328,1,1,89,105,89.0,0.0,105.0,0.0,0.0,0.0,194.0998657966588,0.0,0.0,1.0,0.0,64,1
62398,0.010602951049804688,1,1,89,117,89.0,0.0,117.0,0.0,0.0,0.0,188.62673142651556,0.0,0.0,1.0,0.0,64,1
50172,0.010615110397338867,1,1,89,117,89.0,0.0,117.0,0.0,0.0,0.0,188.4106641511129,0.0,0.0,1.0,0.0,64,1
53557,0.010084152221679688,1,1,76,121,76.0,0.0,121.0,0.0,0.0,0.0,198.33100056742956,0.0,0.0,1.0,0.0,64,1
52147,0.00989985466003418,1,1,76,121,76.0,0.0,121.0,0.0,0.0,0.0,202.0231678828601,0.0,0.0,1.0,0.0,64,1
49365,0.01191091537475586,1,1,76,133,76.0,0.0,133.0,0.0,0.0,0.0,167.91320709395893,0.0,0.0,1.0,0.0,64,1
