sport,dur,pkts_fwd,pkts_bwd,bytes_fwd,bytes_bwd,pktlen_fwd_mean,pktlen_fwd_std,pktlen_bwd_mean,pktlen_bwd_std,iat_fwd_mean,iat_fwd_std,pps,payload_entropy_fwd,iat_cv_fwd,small_pkt_ratio_fwd,small_pkt_ratio_bwd,ttl_fwd_first,label
54205,0.0009849071502685547,1,1,94,254,94.0,0.0,254.0,0.0,0.0,0.0,2000.0,0.0,0.0,1.0,0.0,64,0
47151,0.0024499893188476562,1,1,125,209,125.0,0.0,209.0,0.0,0.0,0.0,816.3300895289996,0.0,0.0,0.0,0.0,64,0
53065,0.002382993698120117,1,1,94,202,94.0,0.0,202.0,0.0,0.0,0.0,839.2804402201101,0.0,0.0,1.0,0.0,64,0
58331,0.002371072769165039,1,1,94,254,94.0,0.0,254.0,0.0,0.0,0.0,843.5000502765208,0.0,0.0,1.0,0.0,64,0
39124,0.0021750926971435547,1,1,125,209,125.0,0.0,209.0,0.0,0.0,0.0,919.5010413241258,0.0,0.0,0.0,0.0,64,0
49404,0.0016889572143554688,1,1,94,202,94.0,0.0,202.0,0.0,0.0,0.0,1184.1626199887069,0.0,0.0,1.0,0.0,64,0
58862,0.0009119510650634766,1,1,79,147,79.0,0.0,147.0,0.0,0.0,0.0,2000.0,0.0,0.0,1.0,0.0,64,0
59149,0.0022819042205810547,1,1,79,95,79.0,0.0,95.0,0.0,0.0,0.0,876.460975864591,0.0,0.0,1.0,1.0,64,0
38243,0.0025517940521240234,1,1,94,254,94.0,0.0,254.0,0.0,0.0,0.0,783.7623096328132,0.0,0.0,1.0,0.0,64,0
40422,0.0017750263214111328,1,1,125,209,125.0,0.0,209.0,0.0,0.0,0.0,1126.7438549361989,0.0,0.0,0.0,0.0,64,0
55920,0.0021848678588867188,1,1,94,202,94.0,0.0,202.0,0.0,0.0,0.0,915.3871671759057,0.0,0.0,1.0,0.0,64,0
43927,0.0024700164794921875,1,1,94,254,94.0,0.0,254.0,0.0,0.0,0.0,809.7111969111969,0.0,0.0,1.0,0.0,64,0
33701,0.0025529861450195312,1,1,125,209,125.0,0.0,209.0,0.0,0.0,0.0,783.3963391856556,0.0,0.0,0.0,0.0,64,0
42897,0.002131938934326172,1,1,94,202,94.0,0.0,202.0,0.0,0.0,0.0,938.1131737866249,0.0,0.0,1.0,0.0,64,0
