sport,dur,pkts_fwd,pkts_bwd,bytes_fwd,bytes_bwd,pktlen_fwd_mean,pktlen_fwd_std,pktlen_bwd_mean,pktlen_bwd_std,iat_fwd_mean,iat_fwd_std,pps,payload_entropy_fwd,iat_cv_fwd,small_pkt_ratio_fwd,small_pkt_ratio_bwd,ttl_fwd_first,label
56856,0.01753401756286621,1,1,88,152,88.0,0.0,152.0,0.0,0.0,0.0,114.06398977468963,0.0,0.0,1.0,0.0,64,1
62970,0.002249002456665039,1,1,84,132,84.0,0.0,132.0,0.0,0.0,0.0,889.2831548817979,0.0,0.0,1.0,0.0,64,1
35823,0.002344846725463867,1,1,77,93,77.0,0.0,93.0,0.0,0.0,0.0,852.9342145399085,0.0,0.0,1.0,1.0,64,1
46368,0.0015919208526611328,1,1,82,176,82.0,0.0,176.0,0.0,0.0,0.0,1256.3438670061405,0.0,0.0,1.0,0.0,64,1
43393,0.0072498321533203125,1,1,97,161,97.0,0.0,161.0,0.0,0.0,0.0,275.86845566956066,0.0,0.0,1.0,0.0,64,1
37018,0.006415843963623047,1,1,86,321,86.0,0.0,321.0,0.0,0.0,0.0,311.7282794500186,0.0,0.0,1.0,0.0,64,1
62521,0.0015070438385009766,1,1,79,95,79.0,0.0,95.0,0.0,0.0,0.0,1327.1014080050625,0.0,0.0,1.0,1.0,64,1
42703,0.015136957168579102,1,1,89,153,89.0,0.0,153.0,0.0,0.0,0.0,132.1269511253918,0.0,0.0,1.0,0.0,64,1
57647,0.0008900165557861328,1,1,74,90,74.0,0.0,90.0,0.0,0.0,0.0,2000.0,0.0,0.0,1.0,1.0,64,1
54623,0.0014069080352783203,1,1,84,132,84.0,0.0,132.0,0.0,0.0,0.0,1421.5570242331808,0.0,0.0,1.0,0.0,64,1
44332,0.002048969268798828,1,1,77,93,77.0,0.0,93.0,0.0,0.0,0.0,976.1005352571561,0.0,0.0,1.0,1.0,64,1
48178,0.009593963623046875,1,1,79,174,79.0,0.0,174.0,0.0,0.0,0.0,208.4644135188867,0.0,0.0,1.0,0.0,64,1
39850,0.002221822738647461,1,1,82,176,82.0,0.0,176.0,0.0,0.0,0.0,900.1618199377616,0.0,0.0,1.0,0.0,64,1
53246,0.0013298988342285156,1,1,82,98,82.0,0.0,98.0,0.0,0.0,0.0,1503.8737898888492,0.0,0.0,1.0,1.0,64,1
65512,0.0021491050720214844,1,1,74,90,74.0,0.0,90.0,0.0,0.0,0.0,930.6199245617928,0.0,0.0,1.0,1.0,64,1
45132,0.002074003219604492,1,1,77,93,77.0,0.0,93.0,0.0,0.0,0.0,964.318657316933,0.0,0.0,1.0,1.0,64,1
51732,0.0021898746490478516,1,1,83,154,83.0,0.0,154.0,0.0,0.0,0.0,913.2942841589548,0.0,0.0,1.0,0.0,64,1
59289,0.0013840198516845703,1,1,83,147,83.0,0.0,147.0,0.0,0.0,0.0,1445.0659776055124,0.0,0.0,1.0,0.0,64,1
34345,0.0009520053863525391,1,1,81,97,81.0,0.0,97.0,0.0,0.0,0.0,2000.0,0.0,0.0,1.0,1.0,64,1
46714,0.007824897766113281,1,1,81,209,81.0,0.0,209.0,0.0,0.0,0.0,255.59439366240096,0.0,0.0,1.0,0.0,64,1
46714,0.006040096282958984,1,1,81,209,81.0,0.0,209.0,0.0,0.0,0.0,331.1205494592248,0.0,0.0,1.0,0.0,64,1
18798,0.0019669532775878906,1,1,107,203,107.0,0.0,203.0,0.0,0.0,0.0,1016.8009696969697,0.0,0.0,0.0,0.0,64,1
5746,0.0014200210571289062,1,1,90,138,90.0,0.0,138.0,0.0,0.0,0.0,1408.4298186702486,0.0,0.0,1.0,0.0,64,1
17823,0.002151012420654297,1,1,90,138,90.0,0.0,138.0,0.0,0.0,0.0,929.7947240079804,0.0,0.0,1.0,0.0,64,1
2108,0.0015799999237060547,1,1,90,138,90.0,0.0,138.0,0.0,0.0,0.0,1265.8228459333031,0.0,0.0,1.0,0.0,64,1
19603,0.0019221305847167969,1,1,90,138,90.0,0.0,138.0,0.0,0.0,0.0,1040.5120317539072,0.0,0.0,1.0,0.0,64,1
9422,0.002293825149536133,1,1,90,138,90.0,0.0,138.0,0.0,0.0,0.0,871.906038873298,0.0,0.0,1.0,0.0,64,1
30059,0.010944128036499023,1,1,79,174,79.0,0.0,174.0,0.0,0.0,0.0,182.74640001742804,0.0,0.0,1.0,0.0,64,1
