sport,dur,pkts_fwd,pkts_bwd,bytes_fwd,bytes_bwd,pktlen_fwd_mean,pktlen_fwd_std,pktlen_bwd_mean,pktlen_bwd_std,iat_fwd_mean,iat_fwd_std,pps,payload_entropy_fwd,iat_cv_fwd,small_pkt_ratio_fwd,small_pkt_ratio_bwd,ttl_fwd_first,label
60820,0.0067501068115234375,1,1,88,189,88.0,0.0,189.0,0.0,0.0,0.0,296.29160779881323,0.0,0.0,1.0,0.0,64,1
40092,0.009979963302612305,2,2,168,287,84.0,0.0,143.5,6.363961030678928,0.00010895729064941406,0.0,400.8030769965838,0.0,0.0,1.0,0.0,64,1
59127,0.018368005752563477,2,2,168,287,84.0,0.0,143.5,6.363961030678928,0.00013709068298339844,0.0,217.76996664113912,0.0,0.0,1.0,0.0,64,1
58678,0.026786088943481445,2,2,168,344,84.0,0.0,172.0,33.94112549695428,0.00010514259338378906,0.0,149.3312446038683,0.0,0.0,1.0,0.0,64,1
35957,0.1407008171081543,2,2,168,287,84.0,0.0,143.5,6.363961030678928,0.0001068115234375,0.0,28.42911705996184,0.0,0.0,1.0,0.0,64,1
40404,0.019894838333129883,2,2,168,344,84.0,0.0,172.0,33.94112549695428,0.0001049041748046875,0.0,201.05717538498413,0.0,0.0,1.0,0.0,64,1
58537,0.005953073501586914,1,1,89,195,89.0,0.0,195.0,0.0,0.0,0.0,335.96091153029755,0.0,0.0,1.0,0.0,64,1
35962,0.0025479793548583984,1,1,121,198,121.0,0.0,198.0,0.0,0.0,0.0,784.9357162908207,0.0,0.0,0.0,0.0,64,1
40635,0.00594782829284668,1,1,81,179,81.0,0.0,179.0,0.0,0.0,0.0,336.2571852326933,0.0,0.0,1.0,0.0,64,1
54927,0.007498979568481445,1,1,82,130,82.0,0.0,130.0,0.0,0.0,0.0,266.70295361332785,0.0,0.0,1.0,0.0,64,1
