sport,dur,pkts_fwd,pkts_bwd,bytes_fwd,bytes_bwd,pktlen_fwd_mean,pktlen_fwd_std,pktlen_bwd_mean,pktlen_bwd_std,iat_fwd_mean,iat_fwd_std,pps,payload_entropy_fwd,iat_cv_fwd,small_pkt_ratio_fwd,small_pkt_ratio_bwd,ttl_fwd_first,label
37834,0.07294893264770508,2,2,164,283,82.0,0.0,141.5,6.363961030678928,0.0001850128173828125,0.0,54.8328790404288,0.0,0.0,1.0,0.0,64,1
37834,0.04230809211730957,2,2,164,283,82.0,0.0,141.5,6.363961030678928,0.0004620552062988281,0.0,94.54456109505053,0.0,0.0,1.0,0.0,64,1
49242,0.2884860038757324,2,2,164,340,82.0,0.0,170.0,33.94112549695428,0.005474090576171875,0.0,13.865490686761465,0.0,0.0,1.0,0.0,64,1
49242,0.012199878692626953,2,2,164,340,82.0,0.0,170.0,33.94112549695428,0.0001518726348876953,0.0,327.8721125659566,0.0,0.0,1.0,0.0,64,1
35099,0.016646146774291992,2,2,164,283,82.0,0.0,141.5,6.363961030678928,0.00014495849609375,0.0,240.2958506996663,0.0,0.0,1.0,0.0,64,1
35099,0.04157900810241699,2,2,164,283,82.0,0.0,141.5,6.363961030678928,9.083747863769531e-05,0.0,96.20239112359873,0.0,0.0,1.0,0.0,64,1
0,10.536275863647461,13,0,2846,0,218.9230769230769,33.35531326605887,0.0,0.0,0.8780229886372884,1.0562492794368725,1.2338325389574267,4.872347126876704,1.2029859048180451,0.0,0.0,64,1
0,42.82071018218994,8,0,1670,0,208.75,36.14949120369074,0.0,0.0,6.117244311741421,13.211935666060949,0.18682548621828726,4.843318299286485,2.159785516609497,0.0,0.0,64,1
39587,0.02208089828491211,2,2,164,283,82.0,0.0,141.5,6.363961030678928,0.0006458759307861328,0.0,181.1520504459369,0.0,0.0,1.0,0.0,64,1
39587,0.19268798828125,2,2,164,283,82.0,0.0,141.5,6.363961030678928,0.0003809928894042969,0.0,20.758948368704466,0.0,0.0,1.0,0.0,64,1
38016,0.007487773895263672,2,2,162,442,81.0,0.0,221.0,36.76955262170047,0.0007669925689697266,0.0,534.2041648092721,0.0,0.0,1.0,0.0,64,1
38016,0.024586915969848633,2,2,162,442,81.0,0.0,221.0,36.76955262170047,0.0005719661712646484,0.0,162.68815515151516,0.0,0.0,1.0,0.0,64,1
41491,0.006539106369018555,2,2,148,395,74.0,0.0,197.5,20.506096654409877,0.00014519691467285156,0.0,611.7043788967076,0.0,0.0,1.0,0.0,64,1
41491,0.01022791862487793,2,2,148,395,74.0,0.0,197.5,20.506096654409877,0.0009551048278808594,0.0,391.0864122706823,0.0,0.0,1.0,0.0,64,1
60741,0.008008003234863281,2,2,148,395,74.0,0.0,197.5,20.506096654409877,0.0005958080291748047,0.0,499.5002977253781,0.0,0.0,1.0,0.0,64,1
60741,0.01044607162475586,2,2,148,395,74.0,0.0,197.5,20.506096654409877,0.004704952239990234,0.0,382.91906696489707,0.0,0.0,1.0,0.0,64,1
57443,0.01612091064453125,2,2,148,395,74.0,0.0,197.5,20.506096654409877,0.0066089630126953125,0.0,248.12494084240416,0.0,0.0,1.0,0.0,64,1
57443,0.008164167404174805,2,2,148,395,74.0,0.0,197.5,20.506096654409877,0.0001430511474609375,0.0,489.94585754752796,0.0,0.0,1.0,0.0,64,1
45194,0.01197504997253418,2,2,160,393,80.0,0.0,196.5,31.81980515339464,0.00011706352233886719,0.0,334.02783363529574,0.0,0.0,1.0,0.0,64,1
45194,0.005940914154052734,2,2,160,393,80.0,0.0,196.5,31.81980515339464,8.392333984375e-05,0.0,673.2970543382294,0.0,0.0,1.0,0.0,64,1
38823,0.003648996353149414,2,2,148,395,74.0,0.0,197.5,20.506096654409877,0.0011780261993408203,0.0,1096.1918327344006,0.0,0.0,1.0,0.0,64,1
38823,0.002590179443359375,2,2,148,395,74.0,0.0,197.5,20.506096654409877,9.107589721679688e-05,0.0,1544.2945508100147,0.0,0.0,1.0,0.0,64,1
35327,0.0033059120178222656,2,2,148,395,74.0,0.0,197.5,20.506096654409877,0.000682830810546875,0.0,1209.9535554593972,0.0,0.0,1.0,0.0,64,1
35327,0.0032939910888671875,2,2,148,395,74.0,0.0,197.5,20.506096654409877,0.0005581378936767578,0.0,1214.332368268674,0.0,0.0,1.0,0.0,64,1
56764,0.0034339427947998047,2,2,148,395,74.0,0.0,197.5,20.506096654409877,0.0008518695831298828,0.0,1164.841769075887,0.0,0.0,1.0,0.0,64,1
56764,0.0026988983154296875,2,2,148,395,74.0,0.0,197.5,20.506096654409877,0.0004317760467529297,0.0,1482.086219081272,0.0,0.0,1.0,0.0,64,1
57326,0.0040760040283203125,2,2,148,395,74.0,0.0,197.5,20.506096654409877,0.001560211181640625,0.0,981.353299017314,0.0,0.0,1.0,0.0,64,1
57326,0.00487518310546875,2,2,148,395,74.0,0.0,197.5,20.506096654409877,0.0015292167663574219,0.0,820.4820031298905,0.0,0.0,1.0,0.0,64,1
45383,0.007117033004760742,2,2,156,397,78.0,0.0,198.5,43.1335136523794,0.0006151199340820312,0.0,562.0319587283508,0.0,0.0,1.0,0.0,64,1
45383,0.00604701042175293,2,2,156,397,78.0,0.0,198.5,43.1335136523794,0.0009140968322753906,0.0,661.4838938611363,0.0,0.0,1.0,0.0,64,1
