sport,dur,pkts_fwd,pkts_bwd,bytes_fwd,bytes_bwd,pktlen_fwd_mean,pktlen_fwd_std,pktlen_bwd_mean,pktlen_bwd_std,iat_fwd_mean,iat_fwd_std,pps,payload_entropy_fwd,iat_cv_fwd,small_pkt_ratio_fwd,small_pkt_ratio_bwd,ttl_fwd_first,label
39426,0.0020809173583984375,1,1,74,90,74.0,0.0,90.0,0.0,0.0,0.0,961.1145737855179,0.0,0.0,1.0,1.0,64,1
46300,0.0031900405883789062,1,1,74,90,74.0,0.0,90.0,0.0,0.0,0.0,626.9512705530643,0.0,0.0,1.0,1.0,64,1
39188,0.0020089149475097656,1,1,74,90,74.0,0.0,90.0,0.0,0.0,0.0,995.5623071445526,0.0,0.0,1.0,1.0,64,1
