sport,dur,pkts_fwd,pkts_bwd,bytes_fwd,bytes_bwd,pktlen_fwd_mean,pktlen_fwd_std,pktlen_bwd_mean,pktlen_bwd_std,iat_fwd_mean,iat_fwd_std,pps,payload_entropy_fwd,iat_cv_fwd,small_pkt_ratio_fwd,small_pkt_ratio_bwd,ttl_fwd_first,label
48421,0.01034998893737793,1,1,74,90,74.0,0.0,90.0,0.0,0.0,0.0,193.23692151758772,0.0,0.0,1.0,1.0,64,1
39627,0.0031151771545410156,1,1,74,90,74.0,0.0,90.0,0.0,0.0,0.0,642.0180621460279,0.0,0.0,1.0,1.0,64,1
57986,0.0031828880310058594,1,1,74,90,74.0,0.0,90.0,0.0,0.0,0.0,628.3601498127341,0.0,0.0,1.0,1.0,64,1
44503,0.003345012664794922,1,1,74,90,74.0,0.0,90.0,0.0,0.0,0.0,597.9050605844619,0.0,0.0,1.0,1.0,64,1
