sport,dur,pkts_fwd,pkts_bwd,bytes_fwd,bytes_bwd,pktlen_fwd_mean,pktlen_fwd_std,pktlen_bwd_mean,pktlen_bwd_std,iat_fwd_mean,iat_fwd_std,pps,payload_entropy_fwd,iat_cv_fwd,small_pkt_ratio_fwd,small_pkt_ratio_bwd,ttl_fwd_first,label
6820,0.001322031021118164,1,1,74,90,74.0,0.0,90.0,0.0,0.0,0.0,1512.8238052299369,0.0,0.0,1.0,1.0,255,1
27575,0.0020029544830322266,1,1,78,158,78.0,0.0,158.0,0.0,0.0,0.0,998.5249375074396,0.0,0.0,1.0,0.0,255,1
64047,0.00597691535949707,1,1,105,233,105.0,0.0,233.0,0.0,0.0,0.0,334.6207666839523,0.0,0.0,0.0,0.0,255,1
52698,0.002028942108154297,1,1,74,90,74.0,0.0,90.0,0.0,0.0,0.0,985.7353701527614,0.0,0.0,1.0,1.0,255,1
28693,0.0015459060668945312,1,1,86,124,86.0,0.0,124.0,0.0,0.0,0.0,1293.739666872301,0.0,0.0,1.0,0.0,255,1
55798,0.003239870071411133,1,1,78,158,78.0,0.0,158.0,0.0,0.0,0.0,617.3087055706822,0.0,0.0,1.0,0.0,255,1
